Antibody_Name,Antibody_Type,Indication,Phase,Dose_mg_m2,Dose_Frequency,Enrollment,Duration_Days,Age_Range,Gender,ECOG_Performance,Adverse_Event,Organ_System,Severity,Affected_Patients,Fraction_Affected_%,Reversible,Manageable,Management_Strategy,Time_to_Onset_Days,Resolution_Days,Dose_Reduction_Required,Treatment_Discontinuation,Fatal_Outcome
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,1000,Every 3 weeks,28,365,20-78,All,0-1,Severe Neutropenia,Hematological,Severe,1,3.57,Yes,Yes,"G-CSF, antibiotics, dose reduction",61,23,No,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 3,1000,Weekly,312,172,58-84,All,1-2,Severe Thrombocytopenia,Hematological,Severe,11,3.53,Yes,Yes,"Platelet transfusion, dose adjustment",51,47,No,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,100,Bi-weekly,29,145,57-69,Female only,0-2,Severe Neutropenia,Hematological,Severe,1,3.45,Yes,Yes,"G-CSF, antibiotics, dose reduction",69,14,Yes,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 3,100,Weekly,499,175,22-78,Male only,1-2,Severe Pneumonitis,Respiratory,Severe,16,3.21,Partial,Yes,"Corticosteroids, oxygen therapy",81,51,No,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 1,100,Every 3 weeks,459,74,34-72,Female only,0-2,Severe Pneumonitis,Respiratory,Severe,14,3.05,Partial,Yes,"Corticosteroids, oxygen therapy",34,8,No,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,2000,Every 3 weeks,295,265,30-85,Male only,0-2,Cardiac Toxicity,Cardiovascular,Severe,9,3.05,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",73,50,Yes,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,2000,Every 3 weeks,295,265,30-85,Male only,0-2,Severe Neutropenia,Hematological,Severe,9,3.05,Yes,Yes,"G-CSF, antibiotics, dose reduction",29,15,No,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,2000,Monthly,263,69,29-69,Male only,1-2,Severe Pneumonitis,Respiratory,Severe,8,3.04,Partial,Yes,"Corticosteroids, oxygen therapy",18,33,No,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,2000,Bi-weekly,284,195,19-80,Female only,1-2,Anaphylaxis,Immunological,Severe,8,2.82,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",4,32,Yes,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,2000,Monthly,489,177,51-71,Male only,1-2,Severe Pneumonitis,Respiratory,Severe,13,2.66,Partial,Yes,"Corticosteroids, oxygen therapy",33,24,Yes,No,Yes
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,1000,Bi-weekly,418,69,31-65,All,0-1,Severe Hepatotoxicity,Hepatic,Severe,11,2.63,Partial,Yes,"Liver function monitoring, dose adjustment",23,46,No,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,2000,Weekly,396,84,58-66,Female only,0-3,Severe Thrombocytopenia,Hematological,Severe,10,2.53,Yes,Yes,"Platelet transfusion, dose adjustment",19,44,No,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,100,Bi-weekly,403,89,21-75,All,0-2,Cytokine Release Syndrome,Immunological,Severe,10,2.48,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",80,58,No,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,2000,Every 3 weeks,349,79,21-69,Female only,0-1,Severe Hepatotoxicity,Hepatic,Severe,8,2.29,Partial,Yes,"Liver function monitoring, dose adjustment",29,5,Yes,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 1,2000,Weekly,448,218,36-76,Male only,0-3,Severe Pneumonitis,Respiratory,Severe,10,2.23,Partial,Yes,"Corticosteroids, oxygen therapy",82,52,No,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 1,1000,Bi-weekly,45,353,64-81,Male only,0-2,Severe Thrombocytopenia,Hematological,Severe,1,2.22,Yes,Yes,"Platelet transfusion, dose adjustment",35,10,Yes,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 1,2000,Monthly,423,363,47-80,Female only,0-1,Severe Thrombocytopenia,Hematological,Severe,9,2.13,Yes,Yes,"Platelet transfusion, dose adjustment",36,55,Yes,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,2000,Bi-weekly,284,195,19-80,Female only,1-2,Severe Neutropenia,Hematological,Severe,6,2.11,Yes,Yes,"G-CSF, antibiotics, dose reduction",40,2,Yes,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,100,Monthly,286,226,37-78,Male only,1-2,Severe Neutropenia,Hematological,Severe,6,2.1,Yes,Yes,"G-CSF, antibiotics, dose reduction",85,41,No,No,Yes
Obinutuzumab,Anti-CD20,Leukemia,Phase 3,100,Bi-weekly,336,328,47-79,Female only,0-1,Cytokine Release Syndrome,Immunological,Severe,7,2.08,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",21,36,Yes,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 3,2000,Weekly,486,200,49-71,Male only,0-2,Severe Pneumonitis,Respiratory,Severe,10,2.06,Partial,Yes,"Corticosteroids, oxygen therapy",70,20,Yes,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,2000,Every 3 weeks,349,79,21-69,Female only,0-1,Severe Colitis,Gastrointestinal,Severe,7,2.01,Yes,Yes,"Corticosteroids, infliximab",49,54,No,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,2000,Every 3 weeks,349,79,21-69,Female only,0-1,Severe Hepatotoxicity,Hepatic,Severe,7,2.01,Partial,Yes,"Liver function monitoring, dose adjustment",33,51,Yes,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,100,Every 3 weeks,388,330,45-65,Female only,0-2,Severe Pneumonitis,Respiratory,Severe,7,1.8,Partial,Yes,"Corticosteroids, oxygen therapy",48,2,Yes,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,100,Bi-weekly,403,89,21-75,All,0-2,Severe Colitis,Gastrointestinal,Severe,7,1.74,Yes,Yes,"Corticosteroids, infliximab",89,36,Yes,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,1000,Weekly,176,364,44-78,Female only,0-3,Severe Pneumonitis,Respiratory,Severe,3,1.7,Partial,Yes,"Corticosteroids, oxygen therapy",32,8,No,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 3,100,Weekly,411,208,29-79,Male only,0-3,Cardiac Toxicity,Cardiovascular,Severe,7,1.7,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",27,59,No,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,2000,Monthly,489,177,51-71,Male only,1-2,Severe Myocarditis,Cardiovascular,Severe,8,1.64,Partial,Yes,"Corticosteroids, cardiac support",6,17,Yes,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 3,1000,Weekly,387,46,38-68,All,0-2,Severe Colitis,Gastrointestinal,Severe,6,1.55,Yes,Yes,"Corticosteroids, infliximab",47,33,Yes,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,1000,Monthly,437,114,30-68,All,0-1,Severe Hepatotoxicity,Hepatic,Severe,6,1.37,Partial,Yes,"Liver function monitoring, dose adjustment",78,17,No,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 3,100,Monthly,439,98,55-77,Female only,1-2,Severe Pneumonitis,Respiratory,Severe,6,1.37,Partial,Yes,"Corticosteroids, oxygen therapy",18,2,No,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 1,2000,Weekly,448,218,36-76,Male only,0-3,Severe Thrombocytopenia,Hematological,Severe,6,1.34,Yes,Yes,"Platelet transfusion, dose adjustment",65,30,Yes,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 1,100,Every 3 weeks,459,74,34-72,Female only,0-2,Cardiac Toxicity,Cardiovascular,Severe,6,1.31,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",27,31,No,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,1000,Every 3 weeks,154,244,62-74,All,0-2,Severe Myocarditis,Cardiovascular,Severe,2,1.3,Partial,Yes,"Corticosteroids, cardiac support",22,26,Yes,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,1000,Bi-weekly,418,69,31-65,All,0-1,Severe Pneumonitis,Respiratory,Severe,5,1.2,Partial,Yes,"Corticosteroids, oxygen therapy",57,13,No,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,1000,Bi-weekly,418,69,31-65,All,0-1,Severe Colitis,Gastrointestinal,Severe,5,1.2,Yes,Yes,"Corticosteroids, infliximab",37,20,Yes,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 1,100,Every 3 weeks,459,74,34-72,Female only,0-2,Severe Pneumonitis,Respiratory,Severe,5,1.09,Partial,Yes,"Corticosteroids, oxygen therapy",45,4,No,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 2,2000,Monthly,489,177,51-71,Male only,1-2,Severe Hepatotoxicity,Hepatic,Severe,5,1.02,Partial,Yes,"Liver function monitoring, dose adjustment",63,31,No,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,100,Bi-weekly,100,337,60-79,Female only,0-3,Severe Neutropenia,Hematological,Severe,1,1.0,Yes,Yes,"G-CSF, antibiotics, dose reduction",74,46,No,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,100,Bi-weekly,403,89,21-75,All,0-2,Anaphylaxis,Immunological,Severe,4,0.99,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",48,6,No,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,100,Every 3 weeks,325,171,61-70,All,0-2,Cytokine Release Syndrome,Immunological,Severe,3,0.92,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",56,55,Yes,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,100,Every 3 weeks,325,171,61-70,All,0-2,Cytokine Release Syndrome,Immunological,Severe,3,0.92,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",17,43,No,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 3,100,Bi-weekly,336,328,47-79,Female only,0-1,Cardiac Toxicity,Cardiovascular,Severe,2,0.6,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",63,42,No,No,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 2,1000,Weekly,176,364,44-78,Female only,0-3,Severe Neuropathy,Neurological,Severe,1,0.57,Partial,Yes,"Dose reduction, pain management",2,41,No,Yes,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 3,2000,Weekly,201,296,40-65,Female only,0-2,Severe Myocarditis,Cardiovascular,Severe,1,0.5,Partial,Yes,"Corticosteroids, cardiac support",73,11,No,Yes,No
Obinutuzumab,Anti-CD20,Leukemia,Phase 3,100,Weekly,411,208,29-79,Male only,0-3,Cardiac Toxicity,Cardiovascular,Severe,2,0.49,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",15,53,Yes,No,No
Obinutuzumab,Anti-CD20,Lymphoma,Phase 1,100,Every 3 weeks,325,171,61-70,All,0-2,Anaphylaxis,Immunological,Severe,1,0.31,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",74,45,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,2,Monthly,145,321,65-82,Female only,0-3,Severe Hepatotoxicity,Hepatic,Severe,14,9.66,Partial,Yes,"Liver function monitoring, dose adjustment",52,14,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 3,200,Weekly,126,178,63-83,Male only,0-1,Severe Hepatotoxicity,Hepatic,Severe,12,9.52,Partial,Yes,"Liver function monitoring, dose adjustment",13,21,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,2,Weekly,85,190,35-83,Female only,0-3,Severe Hepatotoxicity,Hepatic,Severe,8,9.41,Partial,Yes,"Liver function monitoring, dose adjustment",19,38,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,2,Monthly,76,93,38-67,Female only,0-2,Severe Colitis,Gastrointestinal,Severe,7,9.21,Yes,Yes,"Corticosteroids, infliximab",54,25,No,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,2,Monthly,177,277,28-75,Male only,1-2,Severe Colitis,Gastrointestinal,Severe,16,9.04,Yes,Yes,"Corticosteroids, infliximab",35,25,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,10,Monthly,223,86,56-76,Male only,0-3,Severe Neuropathy,Neurological,Severe,20,8.97,Partial,Yes,"Dose reduction, pain management",35,27,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,200,Every 3 weeks,172,69,37-84,All,1-2,Anaphylaxis,Immunological,Severe,15,8.72,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",70,5,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,10,Monthly,118,90,31-67,Male only,0-1,Severe Neuropathy,Neurological,Severe,10,8.47,Partial,Yes,"Dose reduction, pain management",4,13,Yes,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 3,10,Monthly,166,307,34-66,Female only,1-2,Severe Hepatotoxicity,Hepatic,Severe,14,8.43,Partial,Yes,"Liver function monitoring, dose adjustment",51,39,No,No,Yes
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,10,Every 3 weeks,167,336,43-80,Female only,1-2,Severe Thrombocytopenia,Hematological,Severe,14,8.38,Yes,Yes,"Platelet transfusion, dose adjustment",89,2,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,2,Bi-weekly,203,113,63-70,All,0-1,Severe Myocarditis,Cardiovascular,Severe,17,8.37,Partial,Yes,"Corticosteroids, cardiac support",88,45,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,2,Weekly,75,191,55-78,Male only,0-3,Severe Pneumonitis,Respiratory,Severe,6,8.0,Partial,Yes,"Corticosteroids, oxygen therapy",72,50,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,10,Bi-weekly,50,203,64-82,All,0-2,Anaphylaxis,Immunological,Severe,4,8.0,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",53,23,No,No,Yes
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,2,Monthly,76,93,38-67,Female only,0-2,Anaphylaxis,Immunological,Severe,6,7.89,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",83,52,Yes,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,200,Bi-weekly,38,94,46-71,Male only,0-3,Cytokine Release Syndrome,Immunological,Severe,3,7.89,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",38,14,Yes,No,Yes
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,2,Weekly,118,101,59-66,Female only,0-1,Severe Colitis,Gastrointestinal,Severe,9,7.63,Yes,Yes,"Corticosteroids, infliximab",20,44,No,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,2,Monthly,145,321,65-82,Female only,0-3,Severe Myocarditis,Cardiovascular,Severe,11,7.59,Partial,Yes,"Corticosteroids, cardiac support",21,3,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 2,200,Monthly,176,165,23-78,All,1-2,Cardiac Toxicity,Cardiovascular,Severe,13,7.39,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",22,49,No,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 2,10,Weekly,123,116,39-65,Male only,1-2,Anaphylaxis,Immunological,Severe,9,7.32,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",50,40,Yes,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,10,Bi-weekly,260,89,47-74,Female only,0-1,Cardiac Toxicity,Cardiovascular,Severe,19,7.31,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",75,31,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 3,10,Monthly,166,307,34-66,Female only,1-2,Severe Hepatotoxicity,Hepatic,Severe,12,7.23,Partial,Yes,"Liver function monitoring, dose adjustment",7,53,Yes,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,2,Monthly,275,185,25-83,Male only,0-2,Severe Thrombocytopenia,Hematological,Severe,19,6.91,Yes,Yes,"Platelet transfusion, dose adjustment",44,50,No,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 2,2,Every 3 weeks,277,90,22-75,Male only,0-1,Severe Colitis,Gastrointestinal,Severe,19,6.86,Yes,Yes,"Corticosteroids, infliximab",68,59,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 3,2,Weekly,277,217,54-77,Male only,1-2,Severe Pneumonitis,Respiratory,Severe,19,6.86,Partial,Yes,"Corticosteroids, oxygen therapy",5,6,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 2,200,Monthly,176,165,23-78,All,1-2,Severe Myocarditis,Cardiovascular,Severe,12,6.82,Partial,Yes,"Corticosteroids, cardiac support",1,58,Yes,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 2,200,Monthly,176,165,23-78,All,1-2,Severe Thrombocytopenia,Hematological,Severe,12,6.82,Yes,Yes,"Platelet transfusion, dose adjustment",79,34,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,2,Weekly,118,101,59-66,Female only,0-1,Severe Pneumonitis,Respiratory,Severe,8,6.78,Partial,Yes,"Corticosteroids, oxygen therapy",87,11,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,10,Monthly,223,86,56-76,Male only,0-3,Severe Hepatotoxicity,Hepatic,Severe,15,6.73,Partial,Yes,"Liver function monitoring, dose adjustment",37,39,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,10,Weekly,286,120,44-83,Male only,0-3,Severe Hepatotoxicity,Hepatic,Severe,19,6.64,Partial,Yes,"Liver function monitoring, dose adjustment",26,35,Yes,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,2,Bi-weekly,227,143,59-68,All,0-1,Severe Neutropenia,Hematological,Severe,14,6.17,Yes,Yes,"G-CSF, antibiotics, dose reduction",27,39,No,No,Yes
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 2,2,Every 3 weeks,277,90,22-75,Male only,0-1,Severe Pneumonitis,Respiratory,Severe,17,6.14,Partial,Yes,"Corticosteroids, oxygen therapy",51,47,No,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,2,Bi-weekly,148,220,47-83,Male only,1-2,Cytokine Release Syndrome,Immunological,Severe,9,6.08,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",88,57,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,10,Every 3 weeks,165,291,23-69,Male only,0-3,Cardiac Toxicity,Cardiovascular,Severe,10,6.06,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",51,34,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,10,Bi-weekly,50,203,64-82,All,0-2,Severe Thrombocytopenia,Hematological,Severe,3,6.0,Yes,Yes,"Platelet transfusion, dose adjustment",34,48,Yes,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,2,Weekly,118,101,59-66,Female only,0-1,Severe Colitis,Gastrointestinal,Severe,7,5.93,Yes,Yes,"Corticosteroids, infliximab",30,16,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 3,2,Monthly,191,310,35-79,All,0-1,Severe Hepatotoxicity,Hepatic,Severe,11,5.76,Partial,Yes,"Liver function monitoring, dose adjustment",79,15,No,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,2,Bi-weekly,227,143,59-68,All,0-1,Cytokine Release Syndrome,Immunological,Severe,13,5.73,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",40,32,Yes,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 2,10,Weekly,123,116,39-65,Male only,1-2,Cytokine Release Syndrome,Immunological,Severe,7,5.69,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",60,41,No,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,200,Monthly,317,196,40-70,All,0-1,Severe Hepatotoxicity,Hepatic,Severe,18,5.68,Partial,Yes,"Liver function monitoring, dose adjustment",52,46,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 3,200,Weekly,126,178,63-83,Male only,0-1,Cardiac Toxicity,Cardiovascular,Severe,7,5.56,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",52,23,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,200,Every 3 weeks,364,313,38-82,Male only,0-2,Severe Pneumonitis,Respiratory,Severe,20,5.49,Partial,Yes,"Corticosteroids, oxygen therapy",33,30,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,10,Every 3 weeks,167,336,43-80,Female only,1-2,Severe Hepatotoxicity,Hepatic,Severe,9,5.39,Partial,Yes,"Liver function monitoring, dose adjustment",30,5,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,200,Bi-weekly,38,94,46-71,Male only,0-3,Severe Thrombocytopenia,Hematological,Severe,2,5.26,Yes,Yes,"Platelet transfusion, dose adjustment",74,21,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,200,Bi-weekly,38,94,46-71,Male only,0-3,Severe Neuropathy,Neurological,Severe,2,5.26,Partial,Yes,"Dose reduction, pain management",47,59,Yes,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,2,Monthly,177,277,28-75,Male only,1-2,Severe Hepatotoxicity,Hepatic,Severe,9,5.08,Partial,Yes,"Liver function monitoring, dose adjustment",5,8,Yes,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,10,Monthly,118,90,31-67,Male only,0-1,Cardiac Toxicity,Cardiovascular,Severe,6,5.08,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",46,11,No,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,10,Weekly,327,92,53-83,Male only,0-3,Severe Neutropenia,Hematological,Severe,16,4.89,Yes,Yes,"G-CSF, antibiotics, dose reduction",78,7,Yes,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,200,Bi-weekly,378,104,18-75,Male only,0-2,Severe Thrombocytopenia,Hematological,Severe,18,4.76,Yes,Yes,"Platelet transfusion, dose adjustment",86,36,No,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 2,2,Every 3 weeks,277,90,22-75,Male only,0-1,Severe Neutropenia,Hematological,Severe,13,4.69,Yes,Yes,"G-CSF, antibiotics, dose reduction",18,19,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 3,2,Weekly,277,217,54-77,Male only,1-2,Severe Thrombocytopenia,Hematological,Severe,13,4.69,Yes,Yes,"Platelet transfusion, dose adjustment",85,47,No,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,200,Monthly,155,180,30-84,All,0-2,Severe Myocarditis,Cardiovascular,Severe,7,4.52,Partial,Yes,"Corticosteroids, cardiac support",12,30,No,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 3,10,Bi-weekly,422,303,46-74,Female only,1-2,Severe Myocarditis,Cardiovascular,Severe,19,4.5,Partial,Yes,"Corticosteroids, cardiac support",10,16,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,200,Bi-weekly,378,104,18-75,Male only,0-2,Severe Neutropenia,Hematological,Severe,17,4.5,Yes,Yes,"G-CSF, antibiotics, dose reduction",52,43,Yes,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 1,200,Monthly,404,282,58-76,Male only,0-3,Severe Neutropenia,Hematological,Severe,18,4.46,Yes,Yes,"G-CSF, antibiotics, dose reduction",58,50,No,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 2,2,Monthly,275,185,25-83,Male only,0-2,Severe Colitis,Gastrointestinal,Severe,12,4.36,Yes,Yes,"Corticosteroids, infliximab",82,34,Yes,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 3,200,Every 3 weeks,459,112,32-70,Male only,0-1,Cardiac Toxicity,Cardiovascular,Severe,20,4.36,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",73,5,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 3,200,Bi-weekly,372,264,54-67,Male only,1-2,Severe Pneumonitis,Respiratory,Severe,16,4.3,Partial,Yes,"Corticosteroids, oxygen therapy",81,57,No,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,200,Every 3 weeks,70,225,48-72,All,0-2,Cardiac Toxicity,Cardiovascular,Severe,3,4.29,Partial,Yes,"Cardiac monitoring, ACE inhibitors, beta-blockers",23,3,No,Yes,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 3,10,Monthly,118,90,31-67,Male only,0-1,Severe Neutropenia,Hematological,Severe,5,4.24,Yes,Yes,"G-CSF, antibiotics, dose reduction",28,47,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 3,10,Monthly,166,307,34-66,Female only,1-2,Severe Colitis,Gastrointestinal,Severe,7,4.22,Yes,Yes,"Corticosteroids, infliximab",80,42,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,200,Monthly,317,196,40-70,All,0-1,Severe Neuropathy,Neurological,Severe,13,4.1,Partial,Yes,"Dose reduction, pain management",86,13,No,Yes,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 1,200,Monthly,317,196,40-70,All,0-1,Cytokine Release Syndrome,Immunological,Severe,13,4.1,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",81,47,No,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 3,10,Weekly,464,100,60-65,All,0-2,Anaphylaxis,Immunological,Severe,19,4.09,Yes,Yes,"Epinephrine, antihistamines, corticosteroids",52,7,Yes,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 2,10,Weekly,123,116,39-65,Male only,1-2,Severe Neuropathy,Neurological,Severe,5,4.07,Partial,Yes,"Dose reduction, pain management",33,26,No,No,No
Pembrolizumab,Anti-PD-1,Melanoma,Phase 3,200,Bi-weekly,372,264,54-67,Male only,1-2,Cytokine Release Syndrome,Immunological,Severe,15,4.03,Yes,Yes,"Tocilizumab, corticosteroids, supportive care",34,46,No,No,No
Pembrolizumab,Anti-PD-1,Lung Cancer,Phase 1,10,Every 3 weeks,475,250,23-79,Male only,1-2,Severe Myocarditis,Cardiovascular,Severe,19,4.0,Partial,Yes,"Corticosteroids, cardiac support",22,24,Yes,No,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,2,Weekly,75,191,55-78,Male only,0-3,Severe Colitis,Gastrointestinal,Severe,3,4.0,Yes,Yes,"Corticosteroids, infliximab",69,54,No,Yes,No
Pembrolizumab,Anti-PD-1,Lymphoma,Phase 1,10,Bi-weekly,50,203,64-82,All,0-2,Severe Colitis,Gastrointestinal,Severe,2,4.0,Yes,Yes,"Corticosteroids, infliximab",14,23,No,No,No
